,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
6,52,XRP,XRP,xrp,1369,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56113081096.0,99987342059.0,False,,7,,,,2024-08-21T12:28:00.000Z,0.5954837251277252,1135489064.7712312,-23.95,-0.43145946,-1.75724428,2.5110475,-2.83542684,22.63311594,12.57933374,33414426559.440216,1.5937,59548372512.77,,2024-08-21T12:28:00.000Z,,,,,,2024-08-21 14:29:02.323343
7,11419,Toncoin,TON,toncoin,518,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525488011.3908396,5110813859.824736,True,,8,3414166606.0,22978618746.253044,,2024-08-21T12:27:00.000Z,6.730374172681204,240065363.72121426,-17.2199,-0.05826696,-1.62221737,-5.53426974,-4.44088207,-6.43840008,4.46266093,16997479285.28092,0.8107,34397689603.55,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
8,74,Dogecoin,DOGE,dogecoin,1041,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145624756383.70523,145624756383.70523,True,,9,,,,2024-08-21T12:28:00.000Z,0.10356247980595099,491263434.6091145,-22.5769,-0.35654902,-1.63025948,-2.47127143,-25.16189715,-16.77833113,-38.67632689,15081260892.234005,0.7188,15081260892.23,,2024-08-21T12:28:00.000Z,,,,,,2024-08-21 14:29:02.323343
9,1958,TRON,TRX,tron,1013,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86913249706.19148,86913425699.51657,True,,10,71659659264.0,11786096648.790642,,2024-08-21T12:27:00.000Z,0.16447324435872218,1871562615.179107,120.7576,-0.68306067,9.62573938,25.91986333,22.42984924,37.43343218,39.65159285,14294904156.93707,0.6818,14294933103.13,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
10,2010,Cardano,ADA,cardano,1229,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35948591607.535,37143587993.987,False,,11,,,,2024-08-21T12:27:00.000Z,0.35135131051582796,273860708.80901265,28.1507,0.03257655,1.66086665,2.64253544,-19.77900862,-6.81109361,-27.63362688,12630584772.505718,0.6024,15810808973.21,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
11,5805,Avalanche,AVAX,avalanche,766,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404768827.3934046,444771927.3934046,False,,12,,,,2024-08-21T12:27:00.000Z,22.94456955238164,302620715.7907673,41.548,0.10128016,3.70825535,5.95513192,-29.16682002,-10.89877307,-42.88271044,9287246512.763931,0.4429,16422546265.12,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
12,5994,Shiba Inu,SHIB,shiba-inu,859,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270344160087.4,589519059471796.2,False,,13,,,,2024-08-21T12:27:00.000Z,1.3680136232552696e-05,173015483.69479248,-14.4468,-0.14466267,-0.70414741,-1.65527848,-23.44139259,-24.20407531,-46.58975608,8061298585.913208,0.3845,8064701045.26,,2024-08-21T12:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-21 14:29:02.323343
13,6636,Polkadot,DOT,polkadot-new,802,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1483502974.307109,1483502974.307109,True,,14,1483502974.3068032,6723973145.934257,,2024-08-21T12:27:00.000Z,4.532497246307288,85872495.96773703,-17.4157,-0.24680605,-0.22637961,0.32004328,-28.35676262,-21.0536461,-39.75669994,6723973145.935643,0.3207,6723973145.94,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
14,1831,Bitcoin Cash,BCH,bitcoin-cash,913,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19749856.25,19749856.25,False,,15,,,,2024-08-21T12:27:00.000Z,336.9932368049526,215658903.31536865,28.1841,-0.1424336,-1.34821414,-2.84711491,-14.04702046,-13.0922086,-33.7561056,6655567984.120023,0.3174,7076857972.9,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
0,1,Bitcoin,BTC,bitcoin,11642,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19742965.0,19742965.0,False,,1,,,,2024-08-21T12:27:00.000Z,59361.10412755033,26909912469.959267,-4.1528,-0.02269145,-2.26387659,-3.42715331,-12.21266675,-7.68181976,-15.17773133,1171964201151.5818,55.8943,1246583186678.56,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
1,1027,Ethereum,ETH,ethereum,9236,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120291369.66511151,120291369.66511151,True,,2,,,,2024-08-21T12:27:00.000Z,2576.072003684464,11924137501.202585,-2.1979,-0.22784277,-2.86356965,-6.46996964,-26.5110644,-26.22525744,-34.57610908,309879229679.1524,14.7829,309879229679.15,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
2,825,Tether USDt,USDT,tether,94983,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,117294453952.9654,120258419915.70276,True,,3,,,,2024-08-21T12:27:00.000Z,1.0002431339886226,47590979141.03901,-1.9441,0.00765165,-0.02394701,-0.02986772,0.01753195,0.0675721,0.065205,117322972221.39828,5.5955,120287658825.0,,2024-08-21T12:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-21 14:29:33.184552
3,1839,BNB,BNB,bnb,2214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935901.6971018,145935901.6971018,False,,4,,,,2024-08-21T12:27:00.000Z,553.1269996803076,2042703795.2396734,10.5832,-0.52309686,-2.89361695,4.29403105,-7.87144562,-5.67432634,-9.6166758,80721087451.35823,3.8475,80721087451.36,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,466430705.2312667,582728435.897575,True,,5,,,,2024-08-21T12:27:00.000Z,141.30972730465322,1634118237.8637395,-26.4335,-0.32243735,-3.20521032,-4.96759805,-21.82360726,5.06818718,-19.5009873,65911195762.74738,3.1435,82345196369.35,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
5,3408,USDC,USDC,usd-coin,21592,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34832300485.70086,34832300485.70086,False,,6,,,,2024-08-21T12:27:00.000Z,0.9999603141198583,4843147327.434025,-1.4348,-0.00060274,-0.00880653,-0.00525561,0.00208531,-0.00767774,-0.01728803,34830918135.19872,1.6602,34830918135.2,,2024-08-21T12:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-21 14:29:33.184552
6,52,XRP,XRP,xrp,1369,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56113081096.0,99987342059.0,False,,7,,,,2024-08-21T12:28:00.000Z,0.5954837251277252,1135489064.7712312,-23.95,-0.43145946,-1.75724428,2.5110475,-2.83542684,22.63311594,12.57933374,33414426559.440216,1.5937,59548372512.77,,2024-08-21T12:28:00.000Z,,,,,,2024-08-21 14:29:33.184552
7,11419,Toncoin,TON,toncoin,518,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525488011.3908396,5110813859.824736,True,,8,3414166606.0,22978618746.253044,,2024-08-21T12:27:00.000Z,6.730374172681204,240065363.72121426,-17.2199,-0.05826696,-1.62221737,-5.53426974,-4.44088207,-6.43840008,4.46266093,16997479285.28092,0.8107,34397689603.55,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
8,74,Dogecoin,DOGE,dogecoin,1041,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145624756383.70523,145624756383.70523,True,,9,,,,2024-08-21T12:28:00.000Z,0.10356247980595099,491263434.6091145,-22.5769,-0.35654902,-1.63025948,-2.47127143,-25.16189715,-16.77833113,-38.67632689,15081260892.234005,0.7188,15081260892.23,,2024-08-21T12:28:00.000Z,,,,,,2024-08-21 14:29:33.184552
9,1958,TRON,TRX,tron,1013,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86913249706.19148,86913425699.51657,True,,10,71659659264.0,11786096648.790642,,2024-08-21T12:27:00.000Z,0.16447324435872218,1871562615.179107,120.7576,-0.68306067,9.62573938,25.91986333,22.42984924,37.43343218,39.65159285,14294904156.93707,0.6818,14294933103.13,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
10,2010,Cardano,ADA,cardano,1229,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35948591607.535,37143587993.987,False,,11,,,,2024-08-21T12:27:00.000Z,0.35135131051582796,273860708.80901265,28.1507,0.03257655,1.66086665,2.64253544,-19.77900862,-6.81109361,-27.63362688,12630584772.505718,0.6024,15810808973.21,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
11,5805,Avalanche,AVAX,avalanche,766,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404768827.3934046,444771927.3934046,False,,12,,,,2024-08-21T12:27:00.000Z,22.94456955238164,302620715.7907673,41.548,0.10128016,3.70825535,5.95513192,-29.16682002,-10.89877307,-42.88271044,9287246512.763931,0.4429,16422546265.12,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
12,5994,Shiba Inu,SHIB,shiba-inu,859,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270344160087.4,589519059471796.2,False,,13,,,,2024-08-21T12:27:00.000Z,1.3680136232552696e-05,173015483.69479248,-14.4468,-0.14466267,-0.70414741,-1.65527848,-23.44139259,-24.20407531,-46.58975608,8061298585.913208,0.3845,8064701045.26,,2024-08-21T12:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-21 14:29:33.184552
13,6636,Polkadot,DOT,polkadot-new,802,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1483502974.307109,1483502974.307109,True,,14,1483502974.3068032,6723973145.934257,,2024-08-21T12:27:00.000Z,4.532497246307288,85872495.96773703,-17.4157,-0.24680605,-0.22637961,0.32004328,-28.35676262,-21.0536461,-39.75669994,6723973145.935643,0.3207,6723973145.94,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
14,1831,Bitcoin Cash,BCH,bitcoin-cash,913,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19749856.25,19749856.25,False,,15,,,,2024-08-21T12:27:00.000Z,336.9932368049526,215658903.31536865,28.1841,-0.1424336,-1.34821414,-2.84711491,-14.04702046,-13.0922086,-33.7561056,6655567984.120023,0.3174,7076857972.9,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:33.184552
